UserID,AMF,AttributeItemKNN,AttributeUserKNN,BPRMF,ConvMF,DeepFM,FunkSVD,ItemKNN,MF2020,MF,MostPop,MultiVAE,NeuMF,PMF,PureSVD,Random,Slim,UserKNN,VSM
1,0.09090909090909091,0.16363636363636364,0.10909090909090909,0.0,0.03636363636363636,0.0,0.09090909090909091,0.0,0.0,0.03636363636363636,0.0,0.10909090909090909,0.05454545454545454,0.0,0.07272727272727272,0.10909090909090909,0.0,0.01818181818181818,0.0
19,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.10909090909090909,0.03636363636363636,0.0,0.0,0.0
51,0.03636363636363636,0.01818181818181818,0.14545454545454545,0.0,0.01818181818181818,0.18181818181818182,0.03636363636363636,0.14545454545454545,0.12727272727272726,0.0,0.0,0.14545454545454545,0.14545454545454545,0.2545454545454545,0.0,0.2909090909090909,0.0,0.18181818181818182,0.0
75,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.07272727272727272,0.0,0.0,0.05454545454545454,0.0,0.0,0.10909090909090909,0.0,0.0,0.07272727272727272,0.0,0.0,0.0
86,0.10909090909090909,0.0,0.0,0.0,0.03636363636363636,0.0,0.2545454545454545,0.03636363636363636,0.0,0.16363636363636364,0.0,0.05454545454545454,0.18181818181818182,0.0,0.0,0.0,0.03636363636363636,0.0,0.0
99,0.0,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.0,0.18181818181818182,0.05454545454545454,0.0,0.05454545454545454,0.0,0.0,0.05454545454545454,0.14545454545454545,0.2727272727272727,0.0,0.12727272727272726,0.0,0.09090909090909091,0.09090909090909091
119,0.0,0.16363636363636364,0.09090909090909091,0.0,0.01818181818181818,0.03636363636363636,0.14545454545454545,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.2,0.0,0.03636363636363636,0.01818181818181818,0.0,0.21818181818181817,0.12727272727272726,0.0
153,0.0,0.0,0.0,0.0,0.01818181818181818,0.18181818181818182,0.0,0.0,0.14545454545454545,0.09090909090909091,0.0,0.01818181818181818,0.0,0.16363636363636364,0.0,0.0,0.0,0.01818181818181818,0.18181818181818182
194,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.05454545454545454,0.0,0.01818181818181818,0.0,0.0,0.05454545454545454,0.0,0.0,0.0,0.0
210,0.05454545454545454,0.0,0.07272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05454545454545454,0.0,0.12727272727272726,0.0,0.05454545454545454,0.10909090909090909
349,0.0,0.10909090909090909,0.0,0.01818181818181818,0.0,0.0,0.0,0.09090909090909091,0.12727272727272726,0.0,0.0,0.0,0.16363636363636364,0.03636363636363636,0.01818181818181818,0.18181818181818182,0.09090909090909091,0.01818181818181818,0.05454545454545454
468,0.07272727272727272,0.2,0.2727272727272727,0.07272727272727272,0.03636363636363636,0.0,0.21818181818181817,0.18181818181818182,0.18181818181818182,0.10909090909090909,0.0,0.16363636363636364,0.23636363636363636,0.01818181818181818,0.09090909090909091,0.32727272727272727,0.2,0.0,0.2727272727272727
470,0.0,0.0,0.10909090909090909,0.0,0.01818181818181818,0.0,0.05454545454545454,0.07272727272727272,0.09090909090909091,0.0,0.0,0.0,0.07272727272727272,0.01818181818181818,0.09090909090909091,0.0,0.0,0.0,0.05454545454545454
484,0.0,0.0,0.12727272727272726,0.09090909090909091,0.0,0.0,0.2,0.0,0.01818181818181818,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.07272727272727272,0.07272727272727272,0.0,0.10909090909090909,0.0
490,0.12727272727272726,0.0,0.0,0.0,0.05454545454545454,0.10909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05454545454545454,0.0,0.2,0.0,0.0,0.0
580,0.07272727272727272,0.18181818181818182,0.09090909090909091,0.03636363636363636,0.03636363636363636,0.23636363636363636,0.0,0.34545454545454546,0.43636363636363634,0.14545454545454545,0.0,0.12727272727272726,0.09090909090909091,0.03636363636363636,0.10909090909090909,0.09090909090909091,0.3090909090909091,0.10909090909090909,0.07272727272727272
606,0.05454545454545454,0.03636363636363636,0.09090909090909091,0.0,0.0,0.10909090909090909,0.2545454545454545,0.09090909090909091,0.03636363636363636,0.14545454545454545,0.0,0.18181818181818182,0.0,0.0,0.14545454545454545,0.14545454545454545,0.16363636363636364,0.0,0.01818181818181818
629,0.0,0.0,0.12727272727272726,0.34545454545454546,0.01818181818181818,0.2909090909090909,0.14545454545454545,0.4,0.2,0.0,0.0,0.07272727272727272,0.07272727272727272,0.3090909090909091,0.14545454545454545,0.0,0.16363636363636364,0.16363636363636364,0.0
634,0.10909090909090909,0.0,0.0,0.0,0.03636363636363636,0.0,0.05454545454545454,0.10909090909090909,0.0,0.05454545454545454,0.0,0.18181818181818182,0.0,0.03636363636363636,0.10909090909090909,0.0,0.07272727272727272,0.0,0.14545454545454545
719,0.03636363636363636,0.2,0.14545454545454545,0.03636363636363636,0.0,0.2,0.0,0.14545454545454545,0.0,0.32727272727272727,0.0,0.10909090909090909,0.2,0.0,0.32727272727272727,0.18181818181818182,0.3090909090909091,0.12727272727272726,0.21818181818181817
737,0.10909090909090909,0.0,0.0,0.0,0.09090909090909091,0.01818181818181818,0.0,0.0,0.16363636363636364,0.03636363636363636,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.03636363636363636,0.2,0.05454545454545454,0.0,0.0
743,0.0,0.0,0.01818181818181818,0.12727272727272726,0.03636363636363636,0.01818181818181818,0.09090909090909091,0.0,0.01818181818181818,0.0,0.0,0.0,0.14545454545454545,0.03636363636363636,0.0,0.05454545454545454,0.09090909090909091,0.0,0.01818181818181818
753,0.0,0.07272727272727272,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.14545454545454545,0.0,0.0,0.16363636363636364,0.0,0.0,0.0,0.09090909090909091
762,0.12727272727272726,0.0,0.0,0.0,0.05454545454545454,0.0,0.03636363636363636,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.0
775,0.03636363636363636,0.2,0.09090909090909091,0.12727272727272726,0.0,0.05454545454545454,0.09090909090909091,0.16363636363636364,0.16363636363636364,0.07272727272727272,0.0,0.12727272727272726,0.16363636363636364,0.10909090909090909,0.16363636363636364,0.07272727272727272,0.21818181818181817,0.14545454545454545,0.2
829,0.0,0.12727272727272726,0.01818181818181818,0.16363636363636364,0.0,0.18181818181818182,0.16363636363636364,0.21818181818181817,0.18181818181818182,0.2,0.0,0.3090909090909091,0.18181818181818182,0.16363636363636364,0.14545454545454545,0.10909090909090909,0.14545454545454545,0.05454545454545454,0.0
866,0.09090909090909091,0.0,0.10909090909090909,0.01818181818181818,0.03636363636363636,0.09090909090909091,0.07272727272727272,0.01818181818181818,0.21818181818181817,0.0,0.0,0.2909090909090909,0.09090909090909091,0.05454545454545454,0.0,0.18181818181818182,0.03636363636363636,0.0,0.07272727272727272
871,0.05454545454545454,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,0.12727272727272726,0.0
875,0.05454545454545454,0.0,0.05454545454545454,0.0,0.01818181818181818,0.05454545454545454,0.0,0.0,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.05454545454545454,0.0,0.0,0.10909090909090909,0.0
884,0.12727272727272726,0.10909090909090909,0.23636363636363636,0.16363636363636364,0.07272727272727272,0.0,0.0,0.05454545454545454,0.18181818181818182,0.01818181818181818,0.09090909090909091,0.12727272727272726,0.0,0.07272727272727272,0.18181818181818182,0.0,0.09090909090909091,0.18181818181818182,0.12727272727272726
888,0.0,0.0,0.12727272727272726,0.0,0.0,0.14545454545454545,0.12727272727272726,0.07272727272727272,0.10909090909090909,0.16363636363636364,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.05454545454545454,0.18181818181818182,0.03636363636363636,0.01818181818181818,0.0
906,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.16363636363636364,0.0,0.0,0.0,0.07272727272727272,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.0,0.0
926,0.09090909090909091,0.0,0.05454545454545454,0.05454545454545454,0.07272727272727272,0.09090909090909091,0.03636363636363636,0.0,0.2,0.18181818181818182,0.0,0.10909090909090909,0.45454545454545453,0.05454545454545454,0.0,0.0,0.0,0.03636363636363636,0.0
940,0.0,0.09090909090909091,0.0,0.0,0.0,0.12727272727272726,0.07272727272727272,0.05454545454545454,0.09090909090909091,0.05454545454545454,0.0,0.07272727272727272,0.09090909090909091,0.0,0.0,0.03636363636363636,0.07272727272727272,0.0,0.0
960,0.03636363636363636,0.09090909090909091,0.0,0.23636363636363636,0.05454545454545454,0.01818181818181818,0.0,0.0,0.16363636363636364,0.0,0.01818181818181818,0.0,0.0,0.03636363636363636,0.05454545454545454,0.16363636363636364,0.12727272727272726,0.0,0.03636363636363636
979,0.12727272727272726,0.05454545454545454,0.14545454545454545,0.03636363636363636,0.07272727272727272,0.0,0.16363636363636364,0.14545454545454545,0.18181818181818182,0.0,0.01818181818181818,0.2727272727272727,0.21818181818181817,0.12727272727272726,0.12727272727272726,0.23636363636363636,0.12727272727272726,0.14545454545454545,0.09090909090909091
997,0.12727272727272726,0.01818181818181818,0.23636363636363636,0.07272727272727272,0.03636363636363636,0.09090909090909091,0.07272727272727272,0.09090909090909091,0.18181818181818182,0.16363636363636364,0.0,0.18181818181818182,0.18181818181818182,0.0,0.2,0.03636363636363636,0.18181818181818182,0.16363636363636364,0.0
1045,0.0,0.16363636363636364,0.0,0.0,0.01818181818181818,0.07272727272727272,0.14545454545454545,0.0,0.10909090909090909,0.0,0.0,0.0,0.0,0.0,0.05454545454545454,0.0,0.01818181818181818,0.0,0.05454545454545454
1054,0.0,0.2727272727272727,0.01818181818181818,0.0,0.03636363636363636,0.01818181818181818,0.12727272727272726,0.10909090909090909,0.14545454545454545,0.01818181818181818,0.0,0.23636363636363636,0.21818181818181817,0.14545454545454545,0.03636363636363636,0.16363636363636364,0.2,0.12727272727272726,0.0
1056,0.03636363636363636,0.0,0.0,0.0,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.09090909090909091
1084,0.12727272727272726,0.23636363636363636,0.18181818181818182,0.32727272727272727,0.07272727272727272,0.16363636363636364,0.4,0.2,0.43636363636363634,0.3090909090909091,0.05454545454545454,0.2909090909090909,0.2,0.2545454545454545,0.3090909090909091,0.05454545454545454,0.21818181818181817,0.2,0.14545454545454545
1088,0.0,0.10909090909090909,0.0,0.12727272727272726,0.0,0.01818181818181818,0.0,0.0,0.01818181818181818,0.0,0.0,0.18181818181818182,0.05454545454545454,0.0,0.01818181818181818,0.32727272727272727,0.0,0.0,0.10909090909090909
1096,0.12727272727272726,0.09090909090909091,0.07272727272727272,0.07272727272727272,0.10909090909090909,0.10909090909090909,0.16363636363636364,0.07272727272727272,0.03636363636363636,0.07272727272727272,0.05454545454545454,0.0,0.0,0.09090909090909091,0.0,0.05454545454545454,0.0,0.0,0.0
1154,0.0,0.18181818181818182,0.09090909090909091,0.01818181818181818,0.0,0.0,0.21818181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.16363636363636364,0.0,0.09090909090909091
1163,0.05454545454545454,0.0,0.05454545454545454,0.0,0.0,0.2,0.03636363636363636,0.10909090909090909,0.07272727272727272,0.09090909090909091,0.0,0.0,0.34545454545454546,0.05454545454545454,0.0,0.09090909090909091,0.01818181818181818,0.07272727272727272,0.0
1182,0.16363636363636364,0.2909090909090909,0.01818181818181818,0.09090909090909091,0.12727272727272726,0.09090909090909091,0.07272727272727272,0.14545454545454545,0.10909090909090909,0.03636363636363636,0.10909090909090909,0.16363636363636364,0.21818181818181817,0.0,0.18181818181818182,0.16363636363636364,0.23636363636363636,0.10909090909090909,0.05454545454545454
1187,0.10909090909090909,0.03636363636363636,0.10909090909090909,0.0,0.01818181818181818,0.0,0.03636363636363636,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.10909090909090909,0.0,0.0,0.0
1195,0.12727272727272726,0.0,0.0,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.09090909090909091,0.0,0.0,0.0
1200,0.0,0.0,0.0,0.0,0.01818181818181818,0.03636363636363636,0.0,0.0,0.0,0.14545454545454545,0.0,0.16363636363636364,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.16363636363636364
1220,0.0,0.12727272727272726,0.0,0.09090909090909091,0.01818181818181818,0.16363636363636364,0.0,0.23636363636363636,0.10909090909090909,0.0,0.0,0.12727272727272726,0.0,0.2909090909090909,0.10909090909090909,0.0,0.3090909090909091,0.09090909090909091,0.03636363636363636
1241,0.10909090909090909,0.03636363636363636,0.01818181818181818,0.05454545454545454,0.05454545454545454,0.0,0.01818181818181818,0.0,0.0,0.16363636363636364,0.03636363636363636,0.12727272727272726,0.07272727272727272,0.0,0.14545454545454545,0.10909090909090909,0.0,0.03636363636363636,0.0
1263,0.10909090909090909,0.0,0.0,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,0.09090909090909091,0.18181818181818182,0.16363636363636364,0.12727272727272726,0.05454545454545454,0.16363636363636364,0.12727272727272726,0.16363636363636364,0.14545454545454545,0.2909090909090909,0.01818181818181818,0.14545454545454545,0.16363636363636364,0.10909090909090909,0.05454545454545454,0.10909090909090909,0.16363636363636364,0.2,0.23636363636363636
1296,0.09090909090909091,0.07272727272727272,0.0,0.2909090909090909,0.03636363636363636,0.01818181818181818,0.12727272727272726,0.03636363636363636,0.16363636363636364,0.12727272727272726,0.0,0.09090909090909091,0.0,0.0,0.01818181818181818,0.0,0.05454545454545454,0.10909090909090909,0.0
1300,0.03636363636363636,0.0,0.12727272727272726,0.2545454545454545,0.03636363636363636,0.05454545454545454,0.07272727272727272,0.05454545454545454,0.14545454545454545,0.0,0.0,0.16363636363636364,0.05454545454545454,0.10909090909090909,0.18181818181818182,0.09090909090909091,0.14545454545454545,0.12727272727272726,0.0
1308,0.0,0.0,0.0,0.07272727272727272,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.07272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.05454545454545454
1327,0.0,0.16363636363636364,0.2727272727272727,0.14545454545454545,0.0,0.07272727272727272,0.0,0.2909090909090909,0.34545454545454546,0.0,0.0,0.41818181818181815,0.09090909090909091,0.0,0.14545454545454545,0.34545454545454546,0.2545454545454545,0.12727272727272726,0.18181818181818182
1348,0.09090909090909091,0.16363636363636364,0.0,0.3090909090909091,0.03636363636363636,0.16363636363636364,0.10909090909090909,0.0,0.14545454545454545,0.16363636363636364,0.0,0.0,0.0,0.0,0.14545454545454545,0.14545454545454545,0.0,0.0,0.12727272727272726
1353,0.07272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,0.09090909090909091,0.2727272727272727,0.0,0.0,0.01818181818181818,0.0,0.09090909090909091,0.05454545454545454,0.07272727272727272,0.0,0.0,0.01818181818181818,0.2,0.01818181818181818,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.01818181818181818,0.10909090909090909
1366,0.09090909090909091,0.0,0.07272727272727272,0.0,0.10909090909090909,0.12727272727272726,0.05454545454545454,0.01818181818181818,0.12727272727272726,0.03636363636363636,0.05454545454545454,0.0,0.07272727272727272,0.0,0.03636363636363636,0.16363636363636364,0.0,0.0,0.10909090909090909
1372,0.12727272727272726,0.0,0.10909090909090909,0.18181818181818182,0.05454545454545454,0.05454545454545454,0.3090909090909091,0.14545454545454545,0.16363636363636364,0.18181818181818182,0.01818181818181818,0.2,0.14545454545454545,0.01818181818181818,0.18181818181818182,0.2727272727272727,0.16363636363636364,0.12727272727272726,0.0
1380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07272727272727272,0.0,0.0,0.16363636363636364,0.0,0.0,0.0
1421,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10909090909090909,0.0,0.0,0.0,0.0,0.0,0.18181818181818182
1425,0.16363636363636364,0.09090909090909091,0.0,0.05454545454545454,0.14545454545454545,0.21818181818181817,0.09090909090909091,0.0,0.2,0.05454545454545454,0.12727272727272726,0.09090909090909091,0.21818181818181817,0.16363636363636364,0.01818181818181818,0.21818181818181817,0.0,0.03636363636363636,0.0
1434,0.23636363636363636,0.03636363636363636,0.0,0.01818181818181818,0.0,0.0,0.07272727272727272,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.01818181818181818,0.09090909090909091,0.0,0.0,0.0
1458,0.12727272727272726,0.10909090909090909,0.10909090909090909,0.12727272727272726,0.07272727272727272,0.0,0.0,0.0,0.10909090909090909,0.03636363636363636,0.03636363636363636,0.03636363636363636,0.14545454545454545,0.0,0.16363636363636364,0.0,0.0,0.0,0.0
1468,0.14545454545454545,0.0,0.2545454545454545,0.14545454545454545,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.23636363636363636,0.2727272727272727,0.2909090909090909,0.05454545454545454,0.3090909090909091,0.16363636363636364,0.2909090909090909,0.23636363636363636,0.09090909090909091,0.16363636363636364,0.2727272727272727,0.05454545454545454
1478,0.09090909090909091,0.18181818181818182,0.0,0.16363636363636364,0.03636363636363636,0.0,0.0,0.0,0.10909090909090909,0.07272727272727272,0.0,0.03636363636363636,0.12727272727272726,0.0,0.0,0.2727272727272727,0.07272727272727272,0.0,0.01818181818181818
1499,0.16363636363636364,0.07272727272727272,0.16363636363636364,0.07272727272727272,0.07272727272727272,0.0,0.16363636363636364,0.12727272727272726,0.0,0.10909090909090909,0.07272727272727272,0.03636363636363636,0.0,0.12727272727272726,0.16363636363636364,0.16363636363636364,0.16363636363636364,0.16363636363636364,0.0
1508,0.10909090909090909,0.10909090909090909,0.18181818181818182,0.14545454545454545,0.01818181818181818,0.12727272727272726,0.07272727272727272,0.12727272727272726,0.14545454545454545,0.21818181818181817,0.0,0.14545454545454545,0.01818181818181818,0.09090909090909091,0.16363636363636364,0.0,0.03636363636363636,0.16363636363636364,0.0
1509,0.12727272727272726,0.0,0.05454545454545454,0.0,0.09090909090909091,0.0,0.0,0.01818181818181818,0.0,0.09090909090909091,0.01818181818181818,0.0,0.0,0.03636363636363636,0.0,0.0,0.05454545454545454,0.01818181818181818,0.0
1563,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.10909090909090909,0.0,0.0,0.03636363636363636,0.03636363636363636,0.01818181818181818,0.03636363636363636,0.03636363636363636,0.10909090909090909,0.10909090909090909,0.0
1568,0.09090909090909091,0.0,0.0,0.0,0.03636363636363636,0.0,0.05454545454545454,0.0,0.0,0.10909090909090909,0.0,0.07272727272727272,0.0,0.0,0.0,0.10909090909090909,0.0,0.10909090909090909,0.0
1573,0.01818181818181818,0.16363636363636364,0.16363636363636364,0.14545454545454545,0.0,0.14545454545454545,0.0,0.16363636363636364,0.18181818181818182,0.14545454545454545,0.0,0.34545454545454546,0.09090909090909091,0.10909090909090909,0.2727272727272727,0.0,0.12727272727272726,0.09090909090909091,0.05454545454545454
1673,0.14545454545454545,0.0,0.0,0.0,0.07272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.07272727272727272,0.0,0.0,0.0,0.0,0.03636363636363636,0.2,0.0,0.0,0.12727272727272726
1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0
1818,0.10909090909090909,0.12727272727272726,0.10909090909090909,0.10909090909090909,0.03636363636363636,0.0,0.12727272727272726,0.14545454545454545,0.3090909090909091,0.0,0.0,0.2545454545454545,0.38181818181818183,0.09090909090909091,0.07272727272727272,0.10909090909090909,0.2545454545454545,0.0,0.14545454545454545
