UserID,AMF,AttributeItemKNN,AttributeUserKNN,BPRMF,ConvMF,DeepFM,FunkSVD,ItemKNN,MF2020,MF,MostPop,MultiVAE,NeuMF,PMF,PureSVD,Random,Slim,UserKNN,VSM
1,0.5818181818181818,0.8909090909090909,0.7454545454545455,0.6909090909090909,0.7454545454545455,0.45454545454545453,0.6727272727272727,0.6909090909090909,0.5636363636363636,0.41818181818181815,0.6,0.6727272727272727,0.5272727272727272,0.6,0.5818181818181818,0.43636363636363634,0.6363636363636364,0.5454545454545454,0.8181818181818182
19,0.38181818181818183,0.45454545454545453,0.34545454545454546,0.14545454545454545,0.2909090909090909,0.2727272727272727,0.43636363636363634,0.32727272727272727,0.36363636363636365,0.43636363636363634,0.2727272727272727,0.16363636363636364,0.2727272727272727,0.14545454545454545,0.5454545454545454,0.7818181818181819,0.45454545454545453,0.38181818181818183,0.5636363636363636
51,0.6,0.5636363636363636,0.6,0.5818181818181818,0.6909090909090909,0.8363636363636363,0.8727272727272727,0.7090909090909091,0.9818181818181818,0.9818181818181818,0.5272727272727272,1.0,0.8909090909090909,0.7454545454545455,0.8181818181818182,0.3090909090909091,0.8545454545454545,0.8545454545454545,0.6363636363636364
75,0.8,0.41818181818181815,0.5636363636363636,0.34545454545454546,0.7454545454545455,0.6545454545454545,0.6,0.23636363636363636,0.41818181818181815,0.7636363636363637,0.7090909090909091,0.4727272727272727,0.4727272727272727,0.5636363636363636,0.509090909090909,0.5636363636363636,0.5818181818181818,0.41818181818181815,0.7090909090909091
86,0.6363636363636364,0.5272727272727272,0.7272727272727273,0.9090909090909091,0.7454545454545455,0.6,0.6363636363636364,0.6909090909090909,0.5818181818181818,0.5454545454545454,0.6181818181818182,0.5272727272727272,0.4727272727272727,0.7454545454545455,0.5636363636363636,0.2909090909090909,0.6181818181818182,0.5636363636363636,0.509090909090909
99,0.6,0.8363636363636363,0.6727272727272727,0.4727272727272727,0.5454545454545454,0.5818181818181818,0.5454545454545454,0.509090909090909,0.6727272727272727,0.6909090909090909,0.5636363636363636,0.7818181818181819,0.8909090909090909,0.6727272727272727,0.6,0.6181818181818182,0.4909090909090909,0.6181818181818182,0.7818181818181819
119,0.509090909090909,0.8,0.38181818181818183,0.7636363636363637,0.6363636363636364,0.5272727272727272,0.7818181818181819,0.5636363636363636,0.6,0.509090909090909,0.509090909090909,0.5818181818181818,0.4727272727272727,0.8,0.6181818181818182,0.5818181818181818,0.6,0.4909090909090909,0.6727272727272727
153,0.6181818181818182,0.45454545454545453,0.45454545454545453,0.5636363636363636,0.6,0.7454545454545455,0.45454545454545453,0.4727272727272727,0.8363636363636363,0.5636363636363636,0.45454545454545453,0.509090909090909,0.7090909090909091,0.7090909090909091,0.2727272727272727,0.6727272727272727,0.43636363636363634,0.5636363636363636,0.5818181818181818
194,0.6363636363636364,0.6363636363636364,0.6545454545454545,0.8,0.6545454545454545,0.9272727272727272,0.7636363636363637,0.9090909090909091,0.9636363636363636,0.5454545454545454,0.5272727272727272,0.8,0.7818181818181819,0.9818181818181818,0.9090909090909091,0.7090909090909091,0.9454545454545454,0.7090909090909091,0.8181818181818182
210,0.7636363636363637,0.7636363636363637,0.6909090909090909,0.8363636363636363,0.6545454545454545,0.7818181818181819,0.7272727272727273,0.8363636363636363,0.8545454545454545,0.8181818181818182,0.5272727272727272,0.7818181818181819,0.6545454545454545,0.8363636363636363,0.8363636363636363,0.7090909090909091,0.8363636363636363,0.7090909090909091,0.8363636363636363
349,0.7090909090909091,0.9272727272727272,0.8545454545454545,0.6181818181818182,0.6909090909090909,0.8181818181818182,0.6545454545454545,0.8181818181818182,0.7636363636363637,0.8,0.7090909090909091,0.8181818181818182,0.7818181818181819,0.7272727272727273,0.7454545454545455,0.7818181818181819,0.8,0.8,0.8545454545454545
468,0.509090909090909,0.8181818181818182,0.8545454545454545,0.6545454545454545,0.6727272727272727,0.4909090909090909,0.5818181818181818,0.6909090909090909,0.4727272727272727,0.7636363636363637,0.5272727272727272,0.509090909090909,0.6181818181818182,0.8363636363636363,0.7636363636363637,0.6181818181818182,0.7272727272727273,0.8363636363636363,0.7272727272727273
470,0.5272727272727272,0.5636363636363636,0.41818181818181815,0.8363636363636363,0.6909090909090909,0.6181818181818182,0.8909090909090909,0.5272727272727272,0.6545454545454545,0.6545454545454545,0.5272727272727272,0.7090909090909091,0.8363636363636363,0.6727272727272727,0.9272727272727272,0.9454545454545454,0.6545454545454545,0.6363636363636364,0.7090909090909091
484,0.6363636363636364,0.8181818181818182,0.8,0.8363636363636363,0.6181818181818182,0.7818181818181819,0.8363636363636363,0.6363636363636364,0.7636363636363637,0.7818181818181819,0.5818181818181818,0.9090909090909091,0.9818181818181818,0.5636363636363636,0.7818181818181819,0.8727272727272727,0.9818181818181818,0.8545454545454545,0.8727272727272727
490,0.6727272727272727,0.5454545454545454,0.6727272727272727,0.41818181818181815,0.6909090909090909,0.6909090909090909,0.6909090909090909,0.5454545454545454,0.5636363636363636,0.6,0.6181818181818182,0.6,0.509090909090909,0.5818181818181818,0.6545454545454545,0.8181818181818182,0.43636363636363634,0.6181818181818182,0.7090909090909091
580,0.34545454545454546,0.6909090909090909,0.6545454545454545,0.6727272727272727,0.6,0.5454545454545454,0.5454545454545454,0.7818181818181819,0.8545454545454545,0.6545454545454545,0.5272727272727272,0.7454545454545455,0.8545454545454545,0.4909090909090909,0.5454545454545454,0.5818181818181818,0.5272727272727272,0.4909090909090909,0.4909090909090909
606,0.5636363636363636,0.8363636363636363,0.5636363636363636,0.7454545454545455,0.6545454545454545,0.6909090909090909,0.6545454545454545,0.8,0.7272727272727273,0.7272727272727273,0.5272727272727272,0.6727272727272727,0.5454545454545454,0.8727272727272727,0.7454545454545455,0.7090909090909091,0.6909090909090909,0.5636363636363636,0.7272727272727273
629,0.6545454545454545,0.7636363636363637,0.8363636363636363,0.8363636363636363,0.7818181818181819,0.6545454545454545,0.7636363636363637,0.509090909090909,0.8,0.7272727272727273,0.6363636363636364,0.7818181818181819,0.7090909090909091,0.6727272727272727,0.6545454545454545,0.8727272727272727,0.8,0.6909090909090909,0.7272727272727273
634,0.8181818181818182,1.0,0.7454545454545455,0.8363636363636363,0.9090909090909091,0.8,0.6545454545454545,0.8727272727272727,0.8181818181818182,0.6727272727272727,0.7636363636363637,0.6545454545454545,0.7090909090909091,0.8727272727272727,1.0,0.6545454545454545,0.8,0.7636363636363637,0.8909090909090909
