UserID,AMF,AttributeItemKNN,AttributeUserKNN,BPRMF,ConvMF,DeepFM,FunkSVD,ItemKNN,MF2020,MF,MostPop,MultiVAE,NeuMF,PMF,PureSVD,Random,Slim,UserKNN,VSM
1,0.16666666666666666,0.25,0.2,0.0,0.1111111111111111,0.0,0.16666666666666666,0.0,0.0,0.1111111111111111,0.0,0.2,0.125,0.0,0.14285714285714285,0.2,0.0,0.1,0.0
19,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.1111111111111111,0.0,0.0,0.0
51,0.1111111111111111,0.1,0.3333333333333333,0.0,0.1,0.25,0.1111111111111111,0.3333333333333333,0.25,0.0,0.0,0.3333333333333333,0.2,0.3333333333333333,0.0,0.5,0.0,0.3333333333333333,0.0
75,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.14285714285714285,0.0,0.0,0.125,0.0,0.0,0.2,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
86,0.2,0.0,0.0,0.0,0.1111111111111111,0.0,1.0,0.1111111111111111,0.0,0.5,0.0,0.125,1.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
99,0.0,0.2,0.3333333333333333,0.3333333333333333,0.0,0.2,0.125,0.0,0.125,0.0,0.0,0.125,0.3333333333333333,0.5,0.0,0.25,0.0,0.16666666666666666,0.14285714285714285
119,0.0,0.5,0.125,0.0,0.1,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.0,0.5,0.0,0.1111111111111111,0.1,0.0,0.25,0.25,0.0
153,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.1,1.0
194,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.125,0.0,0.1,0.0,0.0,0.125,0.0,0.0,0.0,0.0
210,0.125,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.16666666666666666,0.0,0.125,0.2
349,0.0,0.125,0.0,0.1,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.2,0.1111111111111111,0.1,1.0,0.125,0.1,0.125
468,0.14285714285714285,0.2,0.5,0.14285714285714285,0.1111111111111111,0.0,0.2,1.0,1.0,0.2,0.0,0.5,0.3333333333333333,0.1,0.125,0.3333333333333333,0.5,0.0,0.3333333333333333
470,0.0,0.0,0.2,0.0,0.1,0.0,0.125,0.14285714285714285,0.16666666666666666,0.0,0.0,0.0,0.125,0.1,0.16666666666666666,0.0,0.0,0.0,0.125
484,0.0,0.0,0.25,0.16666666666666666,0.0,0.0,1.0,0.0,0.1,0.0,0.0,1.0,1.0,0.0,0.14285714285714285,0.125,0.0,0.2,0.0
490,0.25,0.0,0.0,0.0,0.125,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.3333333333333333,0.0,0.0,0.0
580,0.14285714285714285,1.0,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.25,0.0,1.0,0.5,0.3333333333333333,0.0,0.14285714285714285,0.14285714285714285,0.1111111111111111,0.125,0.14285714285714285,0.25,0.2,0.125
606,0.125,0.1111111111111111,0.16666666666666666,0.0,0.0,0.2,1.0,0.16666666666666666,0.1111111111111111,0.3333333333333333,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.0,0.1
629,0.0,0.0,0.25,1.0,0.1,1.0,0.25,1.0,0.2,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5,0.3333333333333333,0.0,0.5,0.5,0.0
634,0.2,0.0,0.0,0.0,0.1111111111111111,0.0,0.125,0.2,0.0,0.125,0.0,0.2,0.0,0.1111111111111111,0.2,0.0,0.14285714285714285,0.0,0.3333333333333333
719,0.1111111111111111,1.0,0.3333333333333333,0.1111111111111111,0.0,0.2,0.0,0.3333333333333333,0.0,1.0,0.0,0.2,0.2,0.0,0.3333333333333333,1.0,0.5,0.25,0.25
737,0.2,0.0,0.0,0.0,0.16666666666666666,0.1,0.0,0.0,0.5,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.1111111111111111,0.3333333333333333,0.125,0.0,0.0
743,0.0,0.0,0.1,0.25,0.1111111111111111,0.1,0.16666666666666666,0.0,0.1,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.125,0.16666666666666666,0.0,0.1
753,0.0,0.14285714285714285,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.16666666666666666
762,0.25,0.0,0.0,0.0,0.125,0.0,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
775,0.1111111111111111,0.25,0.125,0.25,0.0,0.125,0.16666666666666666,0.5,0.3333333333333333,0.14285714285714285,0.0,0.25,0.25,0.2,0.5,0.14285714285714285,0.5,0.3333333333333333,0.5
829,0.0,0.25,0.1,0.5,0.0,1.0,0.5,0.5,1.0,0.5,0.0,1.0,1.0,0.5,0.3333333333333333,0.2,0.3333333333333333,0.125,0.0
